start	end	text
5396.268	5409.960	可能是另外一個國家,你要坐飛機才到的了的地方,才看得到的人,但也可能是你等一下走出這個門,在你生活當中就會碰到的人,他們是誰呢?
5409.960	5412.562	無論是誰,開始為他們禱告吧。
5414.616	5419.823	以此鼓勵大家,讓我們去得著我們在列邦中的產業。
5419.823	5426.673	謝謝。
5426.673	5428.555	好,我們一起起立。
5428.555	5430.218	我們一起來回應我們的上帝。
5431.630	5483.189	我們能夠去哪裡我們知道上帝祂說你們要去天父如何財遣了耶穌基督祂也照樣財遣我們所以我們真的在我們的生命裡面願意順服我們的上帝願意一起來走降烈邦好不好我沒有這種詩歌我能去哪除了祢施恩做解 君啊,除了祢時恩所欠,我相賦予祢釋迦的恩典。
5483.189	5495.378	何等的愛,祢大能收復至我,太榮美,何等榮美。
5497.244	5504.710	我願相互告知祢名。
5504.710	5523.666	耶穌祢的榮耀,我所有和我生命,我屬祢,永遠屬祢。
5523.666	5530.503	榮耀君王, 你得別傷痕一致。
5530.503	5544.254	神的兒子﹐藏寫了天真實﹐何等的愛﹐帶我進入祢恩賜。
5544.254	5548.777	真美好﹐你真美好。
5548.777	5564.736	我願相負﹐ 高舉祢名,耶穌祢的榮耀。
5564.736	5575.643	我所有和我生命,我屬祢,永遠屬祢。
5575.643	5612.546	我願,我願相互, 我願降服 因為除了祢以外,我能夠到哪裡去?
5612.546	5618.231	我願享福,因為耶穌基督十字架,助祢的救恩。
5618.231	5640.405	主啊,是一個美好, 是一個真正能夠帶給萬民,是一個偉大寬廣的恩典,使很多的人因為十字架可以進到祢的國度裡面,使耶穌基督祢為我們開一條又新又活的路。
5640.405	5651.626	主耶穌謝謝祢,這是一個很大的門,願上帝祢幫助,真正很多的人都能夠走到這樣子, 美好的救恩的門內。
5651.626	5665.392	耶穌我們這時候來禱告,因為祢開了這個門,祢開了這個門,要我們一起來參與,讓很多的人一起走入這樣的恩典的救恩的門內。
5665.392	5675.740	好不好,親愛的弟兄姊妹,我們一起來回應上帝,我們說主啊,祢已經打開這個救恩的門了,很多的人, 也要走到這個門裡面。
5675.740	5684.567	我們願意上帝祢來幫助,很多救恩的門,為這個時代,為很多未得之民來打開。
5684.567	5697.376	我們願意一起來參與,在這個救恩的工作,救恩的計畫,讓很多的門,因著耶穌基督,我們能帶著我們,把這些未得的人,能夠帶入這個門內。
5697.376	5699.318	我們一起來禱告,阿利路亞。
5699.718	5712.105	耶穌也許在這個時刻裡面,主啊祢恩待我們,主啊讓在我們這樣的一個救恩的工作裡面,我們一起來參與,一起來有份。
5712.105	5746.196	謝謝耶穌,主啊主啊,謝謝祢來敞開我們的心, 主啊 讓我們能夠知道主 我們可以與祢一同一同來參與 一同來做工一起 主啊 我來祝福更多的人主啊 來經歷這樣的美好的恩典謝謝主 今天早上主啊 祢開我們的心祢打開我們每一個的心主耶穌 是的 我們都可以進入這個恩典的門內,都可以一起參與,一起與主來同工。
5746.196	5753.219	主耶穌也謝謝主,今天早上,願主來打發我們,拆派我們每一位。
5753.219	5766.305	當我們站在這個地方,我們聽這樣的信息的時候,我們說主,不是我們只是聽,主耶穌,讓我們也能夠進入這樣的恩典的門裡面。
5767.619	5772.859	讓我們也能夠成為經歷你恩典的一個道館。
5774.889	5783.652	因為上帝來幫助我們一起來,當我們走出舒適圈的時候,可以經歷上帝奇妙的作為。
5783.652	5787.393	一起來經歷神祂特別的祝福。
5787.393	5792.395	上帝啊,主讓我們淡江教會成為一個猜傳的教會。
5792.395	5807.099	我們每一位主都可以知道,當我們去的時候, 是真的打開我們的心,讓祢自己,豐沛的恩典的水流,從我們身上流出去。
5807.099	5809.800	哈利路亞,我們要經歷這樣的事情。
5809.800	5811.981	謝謝主,願祢恩待我們。
5811.981	5816.622	這樣禱告,奉耶穌基督寶貴的聖名。
5816.622	5817.102	阿們。
5817.102	5819.683	哈利路亞,我們把榮耀歸給上帝。
5819.683	5824.044	弟兄姊妹請坐。
5824.044	5829.735	我們現在要預備心一起來, 來剝餅。
5829.735	5837.020	我們請服侍的同工來出列。
5837.020	5844.026	每個月的第一週是我們在這個地方一起來紀念我們的主。
5844.026	5845.467	紀念主的什麼呢?
5845.467	5852.352	紀念主耶穌基督的身體,為我們捨,讓我們永遠記得。
5852.352	5860.293	當耶穌為我們捨身體,捨掉祂的生命的時候, 我們永遠在這個恩典裡面有份。
5860.293	5863.756	我們永遠可以跟祂相連。
5863.756	5864.397	好不好?
5864.397	5870.342	若是你這時候你覺得在我的生命裡面是缺乏的。
5870.342	5874.125	我覺得我好像看我自己有很多的不足。
5876.715	5892.781	幫我們今天我們來到主的桌前、主的餅、主的杯的前面的時候,我們一起再一次思想,耶穌,祢自己的恩典、祢的救恩,夠我用。
5892.781	5901.005	因你受的鞭傷,我可以得到醫治,因你受的刑罰,我可以跟神和好。
5901.005	5910.826	好,我們這時候來預備我們的心,我們來安靜在神的面前,我們來禱告, 阿賴路亞。
5910.826	5927.959	親愛的,讓主知道我們真的可以藉著主祢的身體,祢為我們的使命,我們的所有的罪,所有跟你之間所有任何的難處,祢都可以為我們背負。
5928.439	5930.860	你都為我們來承擔。
5930.860	5937.641	讓我們把我們所有的不足,所有的軟弱,都放在你的面前。
5937.641	5953.224	讓耶穌基督你親自,這美好和好的工作,因為我們認罪,因為我們願來到你的面前,你就來, 我們一起來思想。
5953.224	5957.346	繁體中文，臺灣國語。
5957.346	5959.648	繁體中文，臺灣國語。
5994.309	6073.093	讓耶穌的保血灑在你的身上, 耶穌說祂的血真是可喝的祂的身體真是可吃的吃祂的肉和祂的血的人就有生命在祂的裡面當我們在神的面前一起來領受主的餅和杯的時候我們知道我們吃祂 喝祂真的祂就 永永遠遠,祂的恩典、救恩就在我們身上彰顯。
6073.093	6078.095	哈利路亞,謝謝主。
6078.095	6084.097	讓我們有這個信心,我們來領受主的病和悲。
6084.097	6100.230	主耶穌被拜那一夜,就拿起筆來撥開說, 這是我的身體為你們設的。
6100.230	6105.135	你們每逢吃的時候,要如此行,為的是紀念我。
6105.135	6110.981	我們相信,我們耶穌的身體,耶穌的真是可吃的。
6119.155	6127.761	伴侯耶穌也拿起祂的杯來說,這杯是用我的血與你們所立的約,新的約。
6127.761	6142.951	在耶穌的新約裡面,我們的罪可以得到解禁,我們的罪可以得到赦免。
6142.951	6158.084	我們可以透過我們丙杯服侍的同工, 把餅杯拿去給你的時候,你可以在座位上等候。
6158.084	6169.730	預備我們一起領受主的餅和杯。
6169.730	6172.431	我們可以用這首詩歌來回應上帝。
6213.507	6245.282	繁體中文， 我所有和我生命。
6268.882	6279.390	我們拿到免負的時候,你真的說,主,我吃祢喝祢,我的生命再一次跟祢恢復,連結於祢。
6279.390	6283.513	我們一起來飲用主的身體。
6283.513	6305.878	我們在一起喝主的聖血, 主耶穌謝謝祢寶貴的應許。
6305.878	6322.356	我們今天再一次,透過祢的餅跟杯,再一次來連結於祢,再一次在祢的裡面, 我們跟生命再次被祢洗刷,有一個更新的關係。
6322.356	6327.540	主耶穌,謝謝祢的身體為我們破碎,謝謝祢的血為我們而流。
6327.540	6336.167	主啊,真的,吃祢,喝祢,就有那個生命在我們的裡面,就永遠跟祢相合而為一。
6336.167	6342.456	主啊,謝謝祢,我們願意 在與祢的連結裡面,與祢同奔天路。
6342.456	6350.717	主啊,祢的聖靈再一次來充滿我們,再一次在我們的靈裡面,與我們一同連結。
6350.717	6359.899	謝謝主,讓我們去的時候,出去的時候,帶著祢的恩典美好,的生命走出去,祢的靈與我們同在。
6359.899	6372.572	孩子這時候也要禱告,主啊,謝謝祢,主啊,讓我們真的是 一個聯合在一起的身體。
6372.572	6379.373	我們是,但是主啊,真是幫助我們的身體,就是一起與祢跨到列邦。
6379.373	6384.374	主啊,好像主啊,是與你一起同行。
6384.374	6392.495	主啊,是的,主,我們不是一個只是在一個殿裡面聚會的教會。
6392.495	6396.256	我們是你的身體,是跟你同行的。
6396.256	6398.256	你在哪裡,我們也在哪裡。
6399.036	6406.460	感謝主,我們是一個與主同行的教會,是主耶穌基督的身體。
6406.460	6421.555	感謝主,讓我們一起與主同工,認主這樣的一個寶貴的美好, 讓我們能夠瞭解,讓我們與主同行。
6421.555	6427.177	謝謝神聽我們的禱告,如此禱告奉耶穌基督寶貴的聖名。
6427.177	6427.777	阿們。
6427.777	6430.038	Hallelujah,謝謝主。
6430.038	6434.080	我們把時間交給我們的報告同工。
6446.408	6453.309	我又回來了。
6453.309	6455.030	好喔。
6455.030	6456.530	淡江家裡人。
6456.530	6458.310	關心家裡事。
6458.310	6461.431	我們一起關心家裡的大小事。
6461.431	6462.711	哈囉。
6462.711	6467.212	來,我們歡迎今天有沒有第一次來到淡江教會的新朋友們。
6467.212	6470.172	請揮揮手讓我們知道你在哪裡喔。
6470.172	6474.073	有,那裡有一位。
6474.073	6474.093	嗨。
6474.974	6477.916	我今天帶來兩個朋友,他們從美國過來的。
6477.916	6480.217	他們來學中文,他們中文非常好。
6480.217	6486.101	然後希望我們周遭的那個新朋友們,可以跟他們歡迎一下。
6486.101	6493.805	然後表現出那個臺灣人的熱情。
6493.805	6493.805	OK?
6493.805	6494.466	好,感謝神。
6495.179	6499.741	我們在奉獻上有經歷它更多奇妙的作為。
6499.741	6506.645	我們在六月的時候一般奉獻已經累積到達了兩百二十四萬一零五一元。
6506.645	6509.766	但仍不足二十五萬八九四九元。
6509.766	6517.370	目前建堂奉獻據年底目標上缺四四二七萬。
6517.370	6523.273	目前貸款剩下四四四零萬元。
6523.273	6523.954	OK 好 下一個。
6524.684	6530.366	這個的話是我們淡江教會國度影音的新的一個系列。
6530.366	6533.927	那這個系列叫安妮視角的聖經世界。
6533.927	6541.570	它不只除了用英文來讀聖經以外呢,也用了不同的視角來看聖經裡面的價值觀。
6541.570	6542.210	非常的有趣。
6542.210	6546.191	記得一定要按讚,然後分享給其他人看喔。
6549.206	6570.955	電子週報我們現在都全部的訊息報告的東西都在電子週報上有更詳細的講解所以請一定要掃一定要用 登山教會桃園堂有外勤講員,請到了廖雅蔚老師,她是一個罕見疾病的人。
6570.955	6577.797	她透過詩歌分享生命故事,將苦難轉化成生命之歌。
6577.797	6585.020	歡迎邀請親朋好友一起來聆聽她動人的故事,在7月9號,不要忘記喔!
6588.029	6592.673	那接下來的這兩堂課,跟我特別有關係。
6592.673	6593.514	為什麼呢?
6593.514	6597.317	因為蔣緣就是我爸媽啦。
6597.317	6600.960	那第一個就是跨越鱷魚河接納自我。
6600.960	6605.263	你想知道上帝是用什麼樣的視角來看你的嗎?
6605.263	6608.826	用上帝的眼光來看自己是什麼樣子呢?
6608.826	6614.111	那就讓我們一起來在這個課程中學習怎麼接納自我,並且一起跨越鱷魚河。
6615.896	6618.819	那一張呢是我是少奶奶又怎樣。
6618.819	6624.584	這個呢是我媽自己親自的生命的故事。
6624.584	6628.868	那我也在她在經歷某些階段的時候我也在場。
6628.868	6630.689	因為那個我們就是一家人。
6630.689	6638.216	那我們就歡迎你在這個我們付五百塊呢能免費帶一位木道友一起來參加。
6638.216	6640.058	所以是買一送一的概念喔。
6640.418	6644.821	歡迎大家一定要來報名參加,這課程非常非常精彩。
6644.821	6649.844	接下來我們高雄福音中心咖啡事工,已經正式啟動了。
6649.844	6657.189	那特別又會高雄醫學的大學生,還有老師,憑證就可以用故事換咖啡。
6657.189	6669.297	那邀請大家一起來為我們的高雄福音中心來禱告,求神赐下智慧與能力,使用高雄的弟兄姊妹們,成為神國大能的勇士。
6669.297	6670.278	好,祝福高雄。
6670.418	6676.319	接下來是巴黎的大洲愛樂合唱團。
6676.319	6680.841	他現在是在招募團員。
6680.841	6683.661	時間是每個月單數週的禮拜六。
6683.661	6686.462	是下午兩點到四點。
6686.462	6693.884	如果在巴黎或是關渡或是這附近有親友有興趣的都可以歡迎來報名。
6697.517	6701.358	再來就是淡江教會徵財。
6701.358	6710.501	我們在徵召、教館、服侍童工及扶嬰車接送的國中生的週六聚會。
6710.501	6715.283	還有在兒童教會,我們也要徵全職童工。
6715.283	6719.724	再來就是淡水堂的總務,我們也正在尋求當中。
6719.724	6726.307	如果有興趣的,請一定要履歷到淡江教會的官網上。
6728.353	6756.793	再來我們今天主日結束後﹐大唐會有醫治式的活動﹐到今天下午一點為止﹐透過先知性的會圖﹐圖卡來為您禱告﹐如果有需要的會友﹐還有慕道友﹐歡迎你們來參加﹐然後再次經歷父神的愛﹐然後和聖靈醫治的大能﹐然後接下來﹐我們就請先知性會畫的姊妹韓韻﹐來為我們分享她今天帶來的一幅畫。
6766.152	6768.114	各位弟兄姊妹平安。
6768.114	6772.679	我今天這張畫的主題是奇妙可畏的創造。
6772.679	6778.786	那我領受的經文是詩篇一百三十九章十三到十六節。
6778.786	6780.708	我的肺腑是你所造的。
6780.708	6782.911	我在母腹中,你已伏筆我。
6783.251	6786.334	我要稱謝你因我受造,奇妙可畏。
6786.334	6790.878	你的作為奇妙,這是我心生知道的。
6790.878	6794.982	我在暗中受造,在地的深處被聯絡。
6794.982	6797.365	那時我的形體並不像你隱藏。
6797.365	6801.328	我未成形的體質,你的眼早已看見了。
6801.869	6805.292	你所定的日子,我尚未度一日。
6805.292	6806.192	你都寫在你的冊上。
6806.192	6813.618	然後這邊領受的話語是,你是神獨一無二,榮耀美麗的創造。
6813.618	6821.144	在你尚未出生,形體正在母腹成長時,神就已經為你預備了一生美好的計畫。
6821.144	6826.569	你不是一個人,神一直都在你的身邊,並用祂的手扶持著你。
6826.869	6831.830	如果你已經用盡了所有的方法,卻總是不得其要,來信靠神吧。
6831.830	6838.372	神希望你明白,你一生的藍圖,都會有祂陪著你,帶著你完成。
6838.372	6843.454	這邊我有想要為三種以下有需要的人祝福。
6843.454	6847.875	第一個是,你常常覺得很孤單,所有的人都不了解你。
6847.875	6851.796	你認為你自己在世上是一個可有可無的存在。
6852.176	6861.078	願神幫助你破除這個謊言,恢復你原本尊貴的身份,因為你就是神最美好的創造,獨特美麗的存在。
6862.568	6872.994	好,第二是,你想要多更了解神,你想要明白神在你身上一生的計畫,神願意向你顯明,也並大大的祝福你。
6872.994	6888.162	第三,這個是比較特別的,就是想要為正在準備懷孕,或者是正在懷孕的姊妹禱告,然後呢,願神祝福你的產業健健康康,並一生行在神的心意當中。
6888.162	6888.702	謝謝大家。
6890.572	6895.397	好,最後我們請雲正牧師來為我們做祝福與裁判。
6895.397	6897.320	好,我們起立。
6897.320	6898.241	我們一起來禱告。
6900.828	6914.758	願我主耶穌基督的恩惠,天父上帝的慈愛,聖靈的感動引導,與我們眾人同在,讓我們每一位都成為被耶穌所差遣的門徒。
6914.758	6918.340	我們也是主被你差遣的人。
6918.340	6924.265	主啊,讓我們去,讓我們能夠走出我們的生命,走出我們的限制。
6924.265	6959.875	謝謝主,願主這個 接下來這一週豐豐富富與我們同在,也讓我們當中有軟弱的經歷上帝奇妙的醫治和恩典,透過這些醫治的事工,讓我們很多人再次經歷上帝美好的恩惠和醫治的大難,在我們的當中,願神祢帶領我們,我們在祢的裡面成為一個健健康康,充滿信心與主同行的兒女, 謝謝主,從今時直到永永遠遠。
6959.875	6963.297	阿們,阿勒路亞,感謝主。
6963.297	6967.500	好,我們今天的聚會就到這地方,願神賜福大家,謝謝。
6983.609	7123.001	繁體中文， 繁體中文，
